Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,S,N,13C,34S,18O,17O
523,321.097972,321.097976,321.097976,46519800,,,-1,0.014,0.005,,,8,1.125,0.4375,,,0,,C16 H17 O7,16,17,7,0,0,,,,
524,321.109163,321.10921,321.10921,5364221,,0,-1,0.146,0.047,,,8,1.2,0.4,,,0,,C15 H17 N2 O6,15,17,6,0,2,,,,
525,321.113462,321.113233,321.113233,2240511,,,-1,-0.715,-0.23,,,12,0.9,0.2,,,0,,C20 H17 O4,20,17,4,0,0,,,,
526,321.132195,321.13186,321.13186,4454919,,,-1,-1.044,-0.335,,,11,1.047619048,0.047619048,,,0,,C21 H21 O S,21,21,1,1,0,,,,
527,321.134367,321.134362,321.134362,14472711,,,-1,-0.015,-0.005,,,7,1.294117647,0.352941176,,,0,,C17 H21 O6,17,21,6,0,0,,,,
528,321.137704,321.137733,321.137733,5077513,,,-1,0.092,0.03,,,2,1.857142857,0.428571429,,,0,,C14 H25 O6 S,14,25,6,1,0,,,,
529,321.145484,321.145595,321.145595,3054092,,0,-1,0.346,0.111,,,7,1.375,0.3125,,,0,,C16 H21 N2 O5,16,21,5,0,2,,,,
530,321.170789,321.170747,321.170747,11925015,,,-1,-0.13,-0.042,,,6,1.444444444,0.277777778,,,0,,C18 H25 O5,18,25,5,0,0,,,,
531,321.191757,321.191877,321.191877,3083808,,,-1,0.374,0.12,,,1,2,0.466666667,,,0,,C15 H29 O7,15,29,7,0,0,,,,
532,321.2104,321.210504,321.210504,2935335,,,-1,0.324,0.104,,,0,2.125,0.25,,,0,,C16 H33 O4 S,16,33,4,1,0,,,,
533,322.123981,322.123738,322.123738,6313901,,0,-1,-0.754,-0.243,,,16,0.739130435,0.043478261,,,0,,C23 H16 N O,23,16,1,0,1,,,,
534,322.140887,322.140844,322.140844,2441140,,0,-1,-0.133,-0.043,,,7,1.4,0.333333333,,,0,,C15 H20 N3 O5,15,20,5,0,3,,,,
535,323.044132,323.044227,323.044227,9812284,,,-1,0.293,0.095,,,4,1.454545455,0.818181818,,,0,,C11 H15 O9 S,11,15,9,1,0,,,,
536,323.077217,323.077241,323.077241,40622412,,,-1,0.075,0.024,,,8,1.066666667,0.533333333,,,0,,C15 H15 O8,15,15,8,0,0,,,,
537,323.088445,323.088474,323.088474,2256208,,0,-1,0.092,0.03,,,8,1.142857143,0.5,,,0,,C14 H15 N2 O7,14,15,7,0,2,,,,
538,323.091667,323.091846,323.091846,2627409,,0.5,-1,0.555,0.179,,,3,1.818181818,0.636363636,,,0,,C11 H19 N2 O7 S,11,19,7,1,2,,,,
539,323.11365,323.113627,323.113627,67656024,,,-1,-0.072,-0.023,,,7,1.25,0.4375,,,0,,C16 H19 O7,16,19,7,0,0,,,,
540,323.124774,323.12486,323.12486,4456800,,0,-1,0.267,0.086,,,7,1.333333333,0.4,,,0,,C15 H19 N2 O6,15,19,6,0,2,,,,
541,323.150098,323.150012,323.150012,10762603,,,-1,-0.266,-0.086,,,6,1.411764706,0.352941176,,,0,,C17 H23 O6,17,23,6,0,0,,,,
542,323.153406,323.153383,323.153383,7891308,,,-1,-0.071,-0.023,,,1,2,0.428571429,,,0,,C14 H27 O6 S,14,27,6,1,0,,,,
543,324.090984,324.091117,324.091117,14985996,,1,-1,0.411,0.133,,,7,1.266666667,0.333333333,,,0,,C15 H18 N O5 S,15,18,5,1,1,,,,
544,324.156526,324.156494,324.156494,3613482,,0,-1,-0.097,-0.031,,,6,1.533333333,0.333333333,,,0,,C15 H22 N3 O5,15,22,5,0,3,,,,
545,325.092856,325.092891,325.092891,17833170,,,-1,0.107,0.035,,,7,1.2,0.533333333,,,0,,C15 H17 O8,15,17,8,0,0,,,,
546,325.095991,325.096262,325.096262,3254996,,,-1,0.834,0.271,,,2,1.833333333,0.666666667,,,0,,C12 H21 O8 S,12,21,8,1,0,,,,
547,325.104148,325.104124,325.104124,2474200,,0,-1,-0.072,-0.023,,,7,1.285714286,0.5,,,0,,C14 H17 N2 O7,14,17,7,0,2,,,,
548,325.107412,325.107496,325.107496,19193050,,0.5,-1,0.257,0.084,,,2,2,0.636363636,,,0,,C11 H21 N2 O7 S,11,21,7,1,2,,,,
549,325.108425,325.108147,325.108147,2682074,,,-1,-0.853,-0.277,,,11,0.947368421,0.263157895,,,0,,C19 H17 O5,19,17,5,0,0,,,,
550,325.129301,325.129277,325.129277,7949539,,,-1,-0.076,-0.025,,,6,1.375,0.4375,,,0,,C16 H21 O7,16,21,7,0,0,,,,
551,325.132602,325.132648,325.132648,4447461,,,-1,0.141,0.046,,,1,2,0.538461538,,,0,,C13 H25 O7 S,13,25,7,1,0,,,,
552,325.165723,325.165662,325.165662,3646708,,,-1,-0.188,-0.061,,,5,1.529411765,0.352941176,,,0,,C17 H25 O6,17,25,6,0,0,,,,
553,325.184158,325.18429,325.18429,49011964,,,-1,0.403,0.131,,,4,1.666666667,0.166666667,,,0,,C18 H29 O3 S,18,29,3,1,0,,,,
554,325.997863,325.997611,325.997611,3030133,,1,-1,-0.772,-0.252,,,9,0.75,0.666666667,,,0,,C12 H8 N O8 S,12,8,8,1,1,,,,
555,326.070321,326.070382,326.070382,4034199,,1,-1,0.188,0.061,,,7,1.214285714,0.428571429,,,0,,C14 H16 N O6 S,14,16,6,1,1,,,,
556,326.087993,326.08814,326.08814,3894943,,0,-1,0.452,0.147,,,7,1.214285714,0.571428571,,,0,,C14 H16 N O8,14,16,8,0,1,,,,
557,326.135749,326.135759,326.135759,7093942,,0,-1,0.03,0.01,,,6,1.5,0.428571429,,,0,,C14 H20 N3 O6,14,20,6,0,3,,,,
558,326.172191,326.172144,326.172144,2833094,,0,-1,-0.143,-0.047,,,5,1.666666667,0.333333333,,,0,,C15 H24 N3 O5,15,24,5,0,3,,,,
559,327.059493,327.059758,327.059758,2679402,,0.5,-1,0.81,0.265,,,16,0.6,0.05,,,0,,C20 H11 N2 O S,20,11,1,1,2,,,,
560,327.071944,327.072156,327.072156,2906224,,,-1,0.646,0.211,,,7,1.142857143,0.642857143,,,0,,C14 H15 O9,14,15,9,0,0,,,,
561,327.108454,327.108541,327.108541,14909570,,,-1,0.265,0.087,,,6,1.333333333,0.533333333,,,0,,C15 H19 O8,15,19,8,0,0,,,,
562,327.119767,327.119775,327.119775,3725447,,0,-1,0.023,0.007,,,6,1.428571429,0.5,,,0,,C14 H19 N2 O7,14,19,7,0,2,,,,
563,327.144887,327.144927,327.144927,72278160,,,-1,0.122,0.04,,,5,1.5,0.4375,,,0,,C16 H23 O7,16,23,7,0,0,,,,
564,327.155992,327.15616,327.15616,3756184,,0,-1,0.514,0.168,,,5,1.6,0.4,,,0,,C15 H23 N2 O6,15,23,6,0,2,,,,
565,327.160153,327.160183,327.160183,3994778,,,-1,0.092,0.03,,,9,1.2,0.2,,,0,,C20 H23 O4,20,23,4,0,0,,,,
566,327.163559,327.163554,327.163554,5640348,,,-1,-0.014,-0.005,,,4,1.647058824,0.235294118,,,0,,C17 H27 O4 S,17,27,4,1,0,,,,
567,328.103849,328.10379,328.10379,2859107,,0,-1,-0.178,-0.058,,,6,1.357142857,0.571428571,,,0,,C14 H18 N O8,14,18,8,0,1,,,,
568,328.114965,328.115024,328.115024,4003432,,0,-1,0.179,0.059,,,6,1.461538462,0.538461538,,,0,,C13 H18 N3 O7,13,18,7,0,3,,,,
569,328.15129,328.151409,328.151409,19399290,,0,-1,0.364,0.119,,,5,1.642857143,0.428571429,,,0,,C14 H22 N3 O6,14,22,6,0,3,,,,
570,328.187722,328.187795,328.187795,2551436,,0,-1,0.222,0.073,,,4,1.8,0.333333333,,,0,,C15 H26 N3 O5,15,26,5,0,3,,,,
571,329.087731,329.087806,329.087806,4684873,,,-1,0.228,0.075,,,6,1.285714286,0.642857143,,,0,,C14 H17 O9,14,17,9,0,0,,,,
572,329.103101,329.103062,329.103062,3957840,,,-1,-0.12,-0.039,,,10,1,0.333333333,,,0,,C18 H17 O6,18,17,6,0,0,,,,
573,329.124092,329.124191,329.124191,26985562,,,-1,0.301,0.099,,,5,1.466666667,0.533333333,,,0,,C15 H21 O8,15,21,8,0,0,,,,
574,329.129462,329.129551,329.129551,2355294,,0,-1,0.271,0.089,,,14,0.857142857,0.095238095,,,0,,C21 H17 N2 O2,21,17,2,0,2,,,,
575,329.135436,329.135425,329.135425,6542433,,0,-1,-0.035,-0.011,,,5,1.571428571,0.5,,,0,,C14 H21 N2 O7,14,21,7,0,2,,,,
576,329.139478,329.139447,329.139447,15873122,,,-1,-0.092,-0.03,,,9,1.157894737,0.263157895,,,0,,C19 H21 O5,19,21,5,0,0,,,,
577,329.160538,329.160577,329.160577,3896429,,,-1,0.117,0.039,,,4,1.625,0.4375,,,0,,C16 H25 O7,16,25,7,0,0,,,,
578,329.171763,329.17181,329.17181,7912563,,0,-1,0.144,0.047,,,4,1.733333333,0.4,,,0,,C15 H25 N2 O6,15,25,6,0,2,,,,
579,329.175712,329.175833,329.175833,4226165,,,-1,0.366,0.12,,,8,1.3,0.2,,,0,,C20 H25 O4,20,25,4,0,0,,,,
580,330.065328,330.065297,330.065297,3788342,,1,-1,-0.094,-0.031,,,6,1.307692308,0.538461538,,,0,,C13 H16 N O7 S,13,16,7,1,1,,,,
581,330.086301,330.086426,330.086426,3973696,,1,-1,0.378,0.125,,,1,2.1,0.9,,,0,,C10 H20 N O9 S,10,20,9,1,1,,,,
582,330.098227,330.098311,330.098311,2636359,,0,-1,0.255,0.084,,,10,1,0.352941176,,,0,,C17 H16 N O6,17,16,6,0,1,,,,
583,330.109652,330.109544,330.109544,3642956,,0,-1,-0.326,-0.108,,,10,1.0625,0.3125,,,0,,C16 H16 N3 O5,16,16,5,0,3,,,,
584,330.119679,330.11944,330.11944,2925138,,0,-1,-0.724,-0.239,,,5,1.5,0.571428571,,,0,,C14 H20 N O8,14,20,8,0,1,,,,
585,330.130586,330.130674,330.130674,9885271,,0,-1,0.266,0.088,,,5,1.615384615,0.538461538,,,0,,C13 H20 N3 O7,13,20,7,0,3,,,,
586,330.134631,330.134696,330.134696,4834905,,0,-1,0.199,0.066,,,9,1.166666667,0.277777778,,,0,,C18 H20 N O5,18,20,5,0,1,,,,
587,330.167075,330.167059,330.167059,4635242,,0,-1,-0.047,-0.016,,,4,1.785714286,0.428571429,,,0,,C14 H24 N3 O6,14,24,6,0,3,,,,
588,330.228559,330.228597,330.228597,2552457,,0,-1,0.115,0.038,,,2,1.941176471,0.294117647,,,0,,C17 H32 N O5,17,32,5,0,1,,,,
589,331.082242,331.082326,331.082326,12666946,,,-1,0.255,0.084,,,10,0.941176471,0.411764706,,,0,,C17 H15 O7,17,15,7,0,0,,,,
590,331.093764,331.09356,331.09356,2444360,,0,-1,-0.617,-0.204,,,10,1,0.375,,,0,,C16 H15 N2 O6,16,15,6,0,2,,,,
591,331.112102,331.112187,331.112187,2381906,,0.5,-1,0.257,0.085,,,9,1.176470588,0.176470588,,,0,,C17 H19 N2 O3 S,17,19,3,1,2,,,,
592,331.114635,331.114689,331.114689,7671891,,0,-1,0.162,0.054,,,5,1.538461538,0.615384615,,,0,,C13 H19 N2 O8,13,19,8,0,2,,,,
593,331.118592,331.118712,331.118712,28362836,,,-1,0.361,0.12,,,9,1.111111111,0.333333333,,,0,,C18 H19 O6,18,19,6,0,0,,,,
594,331.129741,331.129945,331.129945,2731099,,0,-1,0.618,0.205,,,9,1.176470588,0.294117647,,,0,,C17 H19 N2 O5,17,19,5,0,2,,,,
595,331.139996,331.139841,331.139841,4112480,,,-1,-0.467,-0.155,,,4,1.6,0.533333333,,,0,,C15 H23 O8,15,23,8,0,0,,,,
596,331.151154,331.151075,331.151075,7356518,,0,-1,-0.239,-0.079,,,4,1.714285714,0.5,,,0,,C14 H23 N2 O7,14,23,7,0,2,,,,
597,331.15505,331.155097,331.155097,48736360,,,-1,0.143,0.047,,,8,1.263157895,0.263157895,,,0,,C19 H23 O5,19,23,5,0,0,,,,
598,331.166257,331.166331,331.166331,3605614,,0,-1,0.223,0.074,,,8,1.333333333,0.222222222,,,0,,C18 H23 N2 O4,18,23,4,0,2,,,,
599,332.077587,332.077575,332.077575,2351694,,0,-1,-0.035,-0.012,,,10,0.9375,0.4375,,,0,,C16 H14 N O7,16,14,7,0,1,,,,
600,332.125171,332.125194,332.125194,8620648,,0,-1,0.069,0.023,,,9,1.1875,0.3125,,,0,,C16 H18 N3 O5,16,18,5,0,3,,,,
601,333.061662,333.061591,333.061591,3098720,,,-1,-0.214,-0.071,,,10,0.875,0.5,,,0,,C16 H13 O8,16,13,8,0,0,,,,
602,333.098007,333.097976,333.097976,24317044,,,-1,-0.09,-0.03,,,9,1.058823529,0.411764706,,,0,,C17 H17 O7,17,17,7,0,0,,,,
603,333.109158,333.10921,333.10921,4252794,,0,-1,0.157,0.052,,,9,1.125,0.375,,,0,,C16 H17 N2 O6,16,17,6,0,2,,,,
604,333.11893,333.119106,333.119106,3127423,,,-1,0.526,0.175,,,4,1.571428571,0.642857143,,,0,,C14 H21 O9,14,21,9,0,0,,,,
605,333.134372,333.134362,333.134362,451619968,,,-1,-0.031,-0.01,,,8,1.222222222,0.333333333,,,0,,C18 H21 O6,18,21,6,0,0,,,,
606,333.14555,333.145595,333.145595,2352782,,0,-1,0.137,0.045,,,8,1.294117647,0.294117647,,,0,,C17 H21 N2 O5,17,21,5,0,2,,,,
607,333.170698,333.170747,333.170747,386215072,,,-1,0.15,0.05,,,7,1.368421053,0.263157895,,,0,,C19 H25 O5,19,25,5,0,0,,,,
608,333.20714,333.207133,333.207133,2324912,,,-1,-0.021,-0.007,,,6,1.5,0.2,,,0,,C20 H29 O4,20,29,4,0,0,,,,
609,334.056939,334.05684,334.05684,2916996,,0,-1,-0.297,-0.099,,,10,0.866666667,0.533333333,,,0,,C15 H12 N O8,15,12,8,0,1,,,,
610,334.093204,334.093225,334.093225,9211544,,0,-1,0.065,0.022,,,9,1.0625,0.4375,,,0,,C16 H16 N O7,16,16,7,0,1,,,,
611,335.077245,335.077241,335.077241,14885058,,,-1,-0.011,-0.004,,,9,1,0.5,,,0,,C16 H15 O8,16,15,8,0,0,,,,
612,335.080674,335.080612,335.080612,9382083,,,-1,-0.183,-0.061,,,4,1.538461538,0.615384615,,,0,,C13 H19 O8 S,13,19,8,1,0,,,,
613,335.088332,335.088474,335.088474,2570952,,0,-1,0.425,0.142,,,9,1.066666667,0.466666667,,,0,,C15 H15 N2 O7,15,15,7,0,2,,,,
614,335.113584,335.113627,335.113627,27070678,,,-1,0.128,0.043,,,8,1.176470588,0.411764706,,,0,,C17 H19 O7,17,19,7,0,0,,,,
615,335.124899,335.12486,335.12486,6637789,,0,-1,-0.116,-0.039,,,8,1.25,0.375,,,0,,C16 H19 N2 O6,16,19,6,0,2,,,,
616,335.149876,335.150012,335.150012,23064810,,,-1,0.407,0.136,,,7,1.333333333,0.333333333,,,0,,C18 H23 O6,18,23,6,0,0,,,,
617,335.161265,335.161245,335.161245,2416881,,0,-1,-0.058,-0.019,,,7,1.411764706,0.294117647,,,0,,C17 H23 N2 O5,17,23,5,0,2,,,,
618,335.176432,335.176502,335.176502,2955514,,0,-1,0.209,0.07,,,11,1.142857143,0.095238095,,,0,,C21 H23 N2 O2,21,23,2,0,2,,,,
619,335.186323,335.186398,335.186398,4673792,,,-1,0.223,0.075,,,6,1.473684211,0.263157895,,,0,,C19 H27 O5,19,27,5,0,0,,,,
620,335.197479,335.197631,335.197631,3188998,,0,-1,0.454,0.152,,,6,1.555555556,0.222222222,,,0,,C18 H27 N2 O4,18,27,4,0,2,,,,
621,336.065917,336.065965,336.065965,3495674,,0.333333333,-1,0.142,0.048,,,9,1.071428571,0.357142857,,,0,,C14 H14 N3 O5 S,14,14,5,1,3,,,,
622,336.072499,336.07249,336.07249,37335804,,0,-1,-0.026,-0.009,,,9,1,0.533333333,,,0,,C15 H14 N O8,15,14,8,0,1,,,,
623,336.103255,336.103002,336.103002,4048656,,0,-1,-0.751,-0.252,,,17,0.652173913,0.086956522,,,0,,C23 H14 N O2,23,14,2,0,1,,,,
624,336.120073,336.120109,336.120109,4717338,,0,-1,0.106,0.036,,,8,1.266666667,0.4,,,0,,C15 H18 N3 O6,15,18,6,0,3,,,,
625,336.138985,336.138736,336.138736,2355493,,0.333333333,-1,-0.739,-0.248,,,7,1.4375,0.1875,,,0,,C16 H22 N3 O3 S,16,22,3,1,3,,,,
626,336.145122,336.145261,336.145261,2349608,,0,-1,0.413,0.139,,,7,1.352941176,0.352941176,,,0,,C17 H22 N O6,17,22,6,0,1,,,,
627,337.059976,337.059877,337.059877,6026562,,,-1,-0.295,-0.1,,,4,1.5,0.75,,,0,,C12 H17 O9 S,12,17,9,1,0,,,,
628,337.08626,337.086366,337.086366,6147410,,0.5,-1,0.315,0.106,,,8,1.2,0.333333333,,,0,,C15 H17 N2 O5 S,15,17,5,1,2,,,,
629,337.092896,337.092891,337.092891,17536342,,,-1,-0.014,-0.005,,,8,1.125,0.5,,,0,,C16 H17 O8,16,17,8,0,0,,,,
630,337.104206,337.104124,337.104124,3003740,,0,-1,-0.241,-0.081,,,8,1.2,0.466666667,,,0,,C15 H17 N2 O7,15,17,7,0,2,,,,
631,337.12916,337.129277,337.129277,31692140,,,-1,0.347,0.117,,,7,1.294117647,0.411764706,,,0,,C17 H21 O7,17,21,7,0,0,,,,
632,337.132524,337.132648,337.132648,3280749,,,-1,0.367,0.124,,,2,1.857142857,0.5,,,0,,C14 H25 O7 S,14,25,7,1,0,,,,
633,337.165531,337.165662,337.165662,51459456,,,-1,0.39,0.132,,,6,1.444444444,0.333333333,,,0,,C18 H25 O6,18,25,6,0,0,,,,
634,337.205584,337.205419,337.205419,3454361,,,-1,-0.49,-0.165,,,0,2.125,0.3125,,,0,,C16 H33 O5 S,16,33,5,1,0,,,,
635,338.106788,338.106768,338.106768,5205943,,1,-1,-0.061,-0.021,,,7,1.3125,0.3125,,,0,,C16 H20 N O5 S,16,20,5,1,1,,,,
636,338.118818,338.118652,338.118652,5363646,,0,-1,-0.491,-0.166,,,16,0.739130435,0.086956522,,,0,,C23 H16 N O2,23,16,2,0,1,,,,
637,338.124333,338.124526,338.124526,2405314,,0,-1,0.569,0.192,,,7,1.3125,0.4375,,,0,,C16 H20 N O7,16,20,7,0,1,,,,
638,338.135747,338.135759,338.135759,3127240,,0,-1,0.037,0.012,,,7,1.4,0.4,,,0,,C15 H20 N3 O6,15,20,6,0,3,,,,
639,338.160641,338.160911,338.160911,2370520,,0,-1,0.797,0.27,,,6,1.470588235,0.352941176,,,0,,C17 H24 N O6,17,24,6,0,1,,,,
640,338.172009,338.172144,338.172144,6186975,,0,-1,0.4,0.135,,,6,1.5625,0.3125,,,0,,C16 H24 N3 O5,16,24,5,0,3,,,,
641,338.233553,338.233682,338.233682,3438596,,0,-1,0.383,0.13,,,4,1.736842105,0.210526316,,,0,,C19 H32 N O4,19,32,4,0,1,,,,
642,339.072162,339.072156,339.072156,4338184,,,-1,-0.02,-0.007,,,8,1.066666667,0.6,,,0,,C15 H15 O9,15,15,9,0,0,,,,
643,339.10199,339.102016,339.102016,14944794,,0.5,-1,0.077,0.026,,,7,1.333333333,0.333333333,,,0,,C15 H19 N2 O5 S,15,19,5,1,2,,,,
644,339.108553,339.108541,339.108541,31955486,,,-1,-0.035,-0.012,,,7,1.25,0.5,,,0,,C16 H19 O8,16,19,8,0,0,,,,
645,339.144857,339.144927,339.144927,8985141,,,-1,0.205,0.069,,,6,1.411764706,0.411764706,,,0,,C17 H23 O7,17,23,7,0,0,,,,
646,339.148283,339.148298,339.148298,4850231,,,-1,0.045,0.015,,,1,2,0.5,,,0,,C14 H27 O7 S,14,27,7,1,0,,,,
647,339.156106,339.15616,339.15616,2360892,,0,-1,0.16,0.054,,,6,1.5,0.375,,,0,,C16 H23 N2 O6,16,23,6,0,2,,,,
648,339.175587,339.175439,339.175439,2513992,,,-1,-0.435,-0.148,,,14,0.96,0.04,,,0,,C25 H23 O,25,23,1,0,0,,,,
649,339.199948,339.19994,339.19994,30784086,,,-1,-0.026,-0.009,,,4,1.684210526,0.157894737,,,0,,C19 H31 O3 S,19,31,3,1,0,,,,
650,340.086153,340.086032,340.086032,2655876,,1,-1,-0.355,-0.121,,,7,1.266666667,0.4,,,0,,C15 H18 N O6 S,15,18,6,1,1,,,,
651,340.114915,340.115024,340.115024,5653654,,0,-1,0.319,0.108,,,7,1.357142857,0.5,,,0,,C14 H18 N3 O7,14,18,7,0,3,,,,
652,340.118923,340.119046,340.119046,6354073,,0,-1,0.363,0.123,,,11,1,0.263157895,,,0,,C19 H18 N O5,19,18,5,0,1,,,,
653,340.1515,340.151409,340.151409,3572909,,0,-1,-0.269,-0.091,,,6,1.533333333,0.4,,,0,,C15 H22 N3 O6,15,22,6,0,3,,,,
654,340.187838,340.187795,340.187795,10874052,,0,-1,-0.129,-0.044,,,5,1.6875,0.3125,,,0,,C16 H26 N3 O5,16,26,5,0,3,,,,
655,341.087753,341.087806,341.087806,21626630,,,-1,0.156,0.053,,,7,1.2,0.6,,,0,,C15 H17 O9,15,17,9,0,0,,,,
656,341.098838,341.099039,341.099039,2607885,,0,-1,0.589,0.201,,,7,1.285714286,0.571428571,,,0,,C14 H17 N2 O8,14,17,8,0,2,,,,
657,341.103035,341.103062,341.103062,2535184,,,-1,0.079,0.027,,,11,0.947368421,0.315789474,,,0,,C19 H17 O6,19,17,6,0,0,,,,
658,341.124265,341.124191,341.124191,21094174,,,-1,-0.217,-0.074,,,6,1.375,0.5,,,0,,C16 H21 O8,16,21,8,0,0,,,,
659,341.135368,341.135425,341.135425,3293989,,0,-1,0.167,0.057,,,6,1.466666667,0.466666667,,,0,,C15 H21 N2 O7,15,21,7,0,2,,,,
660,341.139335,341.139447,341.139447,11697959,,,-1,0.331,0.113,,,10,1.1,0.25,,,0,,C20 H21 O5,20,21,5,0,0,,,,
661,341.160622,341.160577,341.160577,37355316,,,-1,-0.133,-0.045,,,5,1.529411765,0.411764706,,,0,,C17 H25 O7,17,25,7,0,0,,,,
662,341.172101,341.17181,341.17181,2576189,,0,-1,-0.853,-0.291,,,5,1.625,0.375,,,0,,C16 H25 N2 O6,16,25,6,0,2,,,,
663,341.179185,341.179204,341.179204,6106945,,,-1,0.056,0.019,,,4,1.666666667,0.222222222,,,0,,C18 H29 O4 S,18,29,4,1,0,,,,
664,342.101719,342.101682,342.101682,6685087,,1,-1,-0.109,-0.037,,,6,1.4,0.4,,,0,,C15 H20 N O6 S,15,20,6,1,1,,,,
665,342.130514,342.130674,342.130674,10224050,,0,-1,0.468,0.16,,,6,1.5,0.5,,,0,,C14 H20 N3 O7,14,20,7,0,3,,,,
666,342.167023,342.167059,342.167059,12104138,,0,-1,0.106,0.036,,,5,1.666666667,0.4,,,0,,C15 H24 N3 O6,15,24,6,0,3,,,,
667,343.10349,343.103456,343.103456,8662077,,,-1,-0.1,-0.034,,,6,1.333333333,0.6,,,0,,C15 H19 O9,15,19,9,0,0,,,,
668,343.114574,343.114689,343.114689,4697157,,0,-1,0.336,0.115,,,6,1.428571429,0.571428571,,,0,,C14 H19 N2 O8,14,19,8,0,2,,,,
669,343.118652,343.118712,343.118712,8096840,,,-1,0.175,0.06,,,10,1.052631579,0.315789474,,,0,,C19 H19 O6,19,19,6,0,0,,,,
670,343.13975,343.139841,343.139841,95208536,,,-1,0.267,0.092,,,5,1.5,0.5,,,0,,C16 H23 O8,16,23,8,0,0,,,,
671,343.15106,343.151075,343.151075,6022238,,0,-1,0.044,0.015,,,5,1.6,0.466666667,,,0,,C15 H23 N2 O7,15,23,7,0,2,,,,
672,343.15508,343.155097,343.155097,8885344,,,-1,0.051,0.017,,,9,1.2,0.25,,,0,,C20 H23 O5,20,23,5,0,0,,,,
673,343.187377,343.18746,343.18746,3739766,,0,-1,0.241,0.083,,,4,1.75,0.375,,,0,,C16 H27 N2 O6,16,27,6,0,2,,,,
674,344.117376,344.117332,344.117332,5057268,,1,-1,-0.128,-0.044,,,5,1.533333333,0.4,,,0,,C15 H22 N O6 S,15,22,6,1,1,,,,
675,344.146203,344.146324,344.146324,6493960,,0,-1,0.352,0.121,,,5,1.642857143,0.5,,,0,,C14 H22 N3 O7,14,22,7,0,3,,,,
676,344.171666,344.171476,344.171476,2556185,,0,-1,-0.552,-0.19,,,4,1.6875,0.4375,,,0,,C16 H26 N O7,16,26,7,0,1,,,,
677,344.182677,344.182709,344.182709,5754657,,0,-1,0.093,0.032,,,4,1.8,0.4,,,0,,C15 H26 N3 O6,15,26,6,0,3,,,,
678,344.244111,344.244247,344.244247,6448971,,0,-1,0.393,0.135,,,2,1.944444444,0.277777778,,,0,,C18 H34 N O5,18,34,5,0,1,,,,
679,345.097981,345.097976,345.097976,3008929,,,-1,-0.014,-0.005,,,10,1,0.388888889,,,0,,C18 H17 O7,18,17,7,0,0,,,,
680,345.118867,345.119106,345.119106,6314415,,,-1,0.693,0.239,,,5,1.466666667,0.6,,,0,,C15 H21 O9,15,21,9,0,0,,,,
681,345.130427,345.130339,345.130339,8759735,,0,-1,-0.255,-0.088,,,5,1.571428571,0.571428571,,,0,,C14 H21 N2 O8,14,21,8,0,2,,,,
682,345.134439,345.134362,345.134362,23939514,,,-1,-0.224,-0.077,,,9,1.157894737,0.315789474,,,0,,C19 H21 O6,19,21,6,0,0,,,,
683,345.155414,345.155491,345.155491,3803593,,,-1,0.223,0.077,,,4,1.625,0.5,,,0,,C16 H25 O8,16,25,8,0,0,,,,
684,345.166568,345.166725,345.166725,2652625,,0,-1,0.455,0.157,,,4,1.733333333,0.466666667,,,0,,C15 H25 N2 O7,15,25,7,0,2,,,,
685,345.170779,345.170747,345.170747,8210900,,,-1,-0.092,-0.032,,,8,1.3,0.25,,,0,,C20 H25 O5,20,25,5,0,0,,,,
686,346.125636,346.125588,346.125588,2594941,,0,-1,-0.138,-0.048,,,5,1.615384615,0.615384615,,,0,,C13 H20 N3 O8,13,20,8,0,3,,,,
687,346.129434,346.129611,346.129611,2461824,,0,-1,0.51,0.177,,,9,1.166666667,0.333333333,,,0,,C18 H20 N O6,18,20,6,0,1,,,,
688,346.162007,346.161974,346.161974,2840727,,0,-1,-0.097,-0.034,,,4,1.785714286,0.5,,,0,,C14 H24 N3 O7,14,24,7,0,3,,,,
689,347.044267,347.044227,347.044227,10051352,,,-1,-0.115,-0.04,,,6,1.230769231,0.692307692,,,0,,C13 H15 O9 S,13,15,9,1,0,,,,
690,347.077174,347.077241,347.077241,8255280,,,-1,0.194,0.067,,,10,0.941176471,0.470588235,,,0,,C17 H15 O8,17,15,8,0,0,,,,
691,347.113542,347.113627,347.113627,82136904,,,-1,0.242,0.084,,,9,1.111111111,0.388888889,,,0,,C18 H19 O7,18,19,7,0,0,,,,
692,347.134766,347.134756,347.134756,3577691,,,-1,-0.029,-0.01,,,4,1.6,0.6,,,0,,C15 H23 O9,15,23,9,0,0,,,,
693,347.150057,347.150012,347.150012,124702568,,,-1,-0.129,-0.045,,,8,1.263157895,0.315789474,,,0,,C19 H23 O6,19,23,6,0,0,,,,
